order_id,user_id,menu_id,total_money,time
240892,474619,913645,8.0,2022-06-14 19:18:00
915198,300875,368542,16.0,2022-06-14 16:29:00
803908,446152,166923,13.5,2022-06-14 18:02:00
198643,432926,981034,11.0,2022-06-14 20:43:00
915480,300735,270757,4.5,2022-06-14 19:11:00
330574,976661,676911,12.0,2022-06-14 17:35:00
628996,924376,608196,9.0,2022-06-14 18:44:00
390506,853064,824660,14.0,2022-06-14 18:12:00
885754,562939,459260,4.7,2022-06-14 20:43:00
750561,557798,539861,4.0,2022-06-14 16:13:00
866906,967509,809058,9.0,2022-06-14 19:50:00
482113,959796,587318,15.0,2022-06-14 16:05:00
168044,988699,895618,2.0,2022-06-14 18:43:00
378520,754730,663487,15.5,2022-06-14 17:22:00
918944,908943,293380,15.0,2022-06-14 17:15:00
650560,614403,572041,10.0,2022-06-14 17:27:00
268099,922336,374170,2.0,2022-06-14 17:44:00
288876,557618,476071,6.0,2022-06-14 18:18:00
728735,140830,355369,16.0,2022-06-14 20:01:00
652915,360777,604785,10.0,2022-06-14 17:43:00
739329,248722,838203,18.0,2022-06-14 18:49:00
982029,849641,275495,11.0,2022-06-14 19:09:00
942443,562433,362404,3.0,2022-06-14 18:46:00
465020,706945,937366,2.5,2022-06-14 17:54:00
607789,997506,618123,2.5,2022-06-14 18:15:00
747780,890212,821946,4.5,2022-06-14 19:40:00
100109,234427,779195,14.0,2022-06-14 20:18:00
658543,907308,452432,8.0,2022-06-14 18:19:00
800572,990297,751995,5.0,2022-06-14 19:43:00
400453,658049,582528,15.7,2022-06-14 16:42:00
290176,813911,338283,5.7,2022-06-14 17:14:00
684763,701101,797103,3.5,2022-06-14 20:20:00
912150,831446,815658,15.0,2022-06-14 16:37:00
277349,160432,446112,19.5,2022-06-14 20:28:00
722048,656989,110877,6.0,2022-06-14 18:45:00
197814,682950,618495,13.0,2022-06-14 18:56:00
324438,934653,834895,14.5,2022-06-14 18:34:00
380521,874059,918479,14.5,2022-06-14 19:14:00
103628,691361,595377,22.5,2022-06-14 19:53:00
523548,907568,640873,12.0,2022-06-14 18:40:00
241952,673567,414878,7.5,2022-06-14 19:04:00
401189,562745,303633,12.0,2022-06-14 18:05:00
702750,606091,316902,13.0,2022-06-14 17:28:00
538454,668116,263236,13.0,2022-06-14 18:47:00
981773,432033,359672,12.5,2022-06-14 17:21:00
546678,719646,648770,14.5,2022-06-14 20:21:00
132461,732439,250534,19.2,2022-06-14 16:14:00
792585,995954,581358,12.0,2022-06-14 17:17:00
739314,516228,504572,17.0,2022-06-14 20:03:00
538944,347474,613133,9.0,2022-06-14 19:52:00
662184,904855,820917,13.5,2022-06-14 20:07:00
988779,807439,821535,18.0,2022-06-14 17:40:00
408923,439976,988238,12.0,2022-06-14 17:50:00
646609,122255,496833,10.0,2022-06-14 19:12:00
350622,458020,553766,10.45,2022-06-14 16:09:00
983774,731704,668267,9.0,2022-06-14 19:29:00
667923,292221,179944,14.5,2022-06-14 16:11:00
563351,611311,256640,14.0,2022-06-14 20:57:00
446934,368593,118149,20.5,2022-06-14 16:15:00
729126,828782,204755,14.0,2022-06-14 16:02:00
540605,577619,136947,9.0,2022-06-14 17:53:00
916090,579649,492734,24.0,2022-06-14 17:56:00
415512,417967,955382,4.5,2022-06-14 16:14:00
531392,956509,654230,20.5,2022-06-14 20:46:00
684367,348612,251034,14.0,2022-06-14 17:48:00
138079,577009,719161,13.0,2022-06-14 19:46:00
946723,114014,941221,13.0,2022-06-14 16:32:00
255397,261512,838583,21.0,2022-06-14 18:35:00
590788,484100,723906,8.0,2022-06-14 16:31:00
877921,253927,663083,5.5,2022-06-14 16:33:00
321716,993094,968330,5.5,2022-06-14 17:18:00
652218,628698,863027,3.0,2022-06-14 20:58:00
205426,747690,519267,25.0,2022-06-14 19:33:00
101372,387654,623130,18.0,2022-06-14 19:03:00
161637,361305,587241,16.0,2022-06-14 20:41:00
597979,103616,231514,7.5,2022-06-14 16:09:00
976391,280952,245325,9.2,2022-06-14 19:41:00
415359,471776,388743,16.5,2022-06-14 19:15:00
585141,925704,123488,9.7,2022-06-14 17:03:00
460339,115756,815990,5.0,2022-06-14 18:53:00
742048,882283,571480,15.0,2022-06-14 18:57:00
438679,562766,224222,8.0,2022-06-14 18:26:00
222856,291666,718339,11.0,2022-06-14 20:21:00
410659,136942,114322,2.5,2022-06-14 17:39:00
111003,668373,592978,9.0,2022-06-14 20:11:00
140611,513440,123410,15.0,2022-06-14 19:39:00
161627,446430,180078,8.7,2022-06-14 18:33:00
163637,329744,696376,18.0,2022-06-14 17:35:00
806773,943971,176019,5.5,2022-06-14 19:14:00
380634,857948,586051,15.0,2022-06-14 19:14:00
279855,983181,925126,12.0,2022-06-14 19:24:00
773569,282751,101396,16.5,2022-06-14 17:05:00
184700,969107,469092,14.0,2022-06-14 17:14:00
450428,831038,609903,18.0,2022-06-14 17:04:00
487202,390303,503136,7.5,2022-06-14 19:50:00
102492,674140,658327,4.0,2022-06-14 19:16:00
589327,452144,200501,3.0,2022-06-14 20:18:00
275832,329496,193786,2.0,2022-06-14 16:52:00
260537,269460,304041,8.5,2022-06-14 19:29:00
578903,828946,644606,15.5,2022-06-14 20:02:00
241821,181402,849036,9.0,2022-06-14 20:01:00
590727,246630,883280,6.5,2022-06-14 19:43:00
208770,210546,341263,11.0,2022-06-14 20:04:00
250824,867094,541811,4.5,2022-06-14 20:10:00
941966,277003,230746,20.5,2022-06-14 16:32:00
919687,471382,442971,8.5,2022-06-14 19:35:00
951787,680786,421423,4.5,2022-06-14 20:09:00
401817,116572,866676,13.0,2022-06-14 19:40:00
921019,586964,872042,19.0,2022-06-14 18:16:00
510396,975387,605434,5.5,2022-06-14 20:53:00
329625,616519,680557,8.0,2022-06-14 20:13:00
221766,981242,891222,12.0,2022-06-14 18:37:00
908322,317288,795980,7.0,2022-06-14 16:01:00
411988,687313,291701,3.0,2022-06-14 16:59:00
491593,294560,584309,8.5,2022-06-14 17:53:00
481865,885760,988188,2.45,2022-06-14 16:48:00
359280,524354,685752,22.0,2022-06-14 16:58:00
932624,298365,441532,17.0,2022-06-14 17:53:00
812947,669612,351633,6.5,2022-06-14 17:16:00
315250,876030,881415,10.5,2022-06-14 16:08:00
801276,180326,131084,8.5,2022-06-14 18:40:00
104455,713921,229776,7.0,2022-06-14 17:38:00
623643,760428,556516,4.0,2022-06-14 16:01:00
557866,595696,669585,8.0,2022-06-14 20:21:00
708312,227771,982474,13.0,2022-06-14 18:01:00
794929,456873,664733,7.5,2022-06-14 20:19:00
964616,344168,776456,17.0,2022-06-14 20:19:00
680199,677804,923973,14.7,2022-06-14 20:25:00
411617,693921,417835,21.0,2022-06-14 19:01:00
593404,813744,274436,14.5,2022-06-14 16:36:00
834245,892676,426420,22.0,2022-06-14 19:33:00
302555,231590,773751,8.0,2022-06-14 19:38:00
382212,642286,643945,8.5,2022-06-14 20:48:00
406236,648314,744590,13.5,2022-06-14 19:16:00
682207,838867,806673,15.5,2022-06-14 20:32:00
299046,916755,546940,15.0,2022-06-14 19:13:00
552318,271997,478709,15.0,2022-06-14 17:24:00
368145,299385,714436,19.0,2022-06-14 19:06:00
392590,134575,979570,24.0,2022-06-14 18:09:00
197462,197330,278340,2.0,2022-06-14 18:12:00
162902,385848,455539,8.5,2022-06-14 18:20:00
285855,453673,971671,9.0,2022-06-14 17:35:00
647184,597377,669745,7.0,2022-06-14 17:13:00
859585,763831,250728,9.5,2022-06-14 19:29:00
150807,130487,820424,8.0,2022-06-14 19:04:00
320297,105936,618073,8.0,2022-06-14 18:29:00
104368,131552,835052,11.0,2022-06-14 16:20:00
445463,726253,789636,17.0,2022-06-14 20:39:00
830679,775589,227276,14.0,2022-06-14 20:28:00
966282,395232,262083,12.0,2022-06-14 19:48:00
723010,589267,299196,10.7,2022-06-14 19:43:00
927975,379855,361206,23.5,2022-06-14 16:11:00
839332,801615,111732,4.0,2022-06-14 19:54:00
491841,421804,611079,12.0,2022-06-14 20:45:00
106424,472734,588540,14.0,2022-06-14 16:01:00
265262,509716,400778,4.0,2022-06-14 16:21:00
389972,837689,385340,1.5,2022-06-14 17:53:00
899026,404335,628341,12.5,2022-06-14 19:20:00
307781,879861,275091,10.0,2022-06-14 17:54:00
675670,546946,206352,3.0,2022-06-14 16:51:00
119083,938169,966628,15.0,2022-06-14 20:58:00
296830,588886,413767,18.7,2022-06-14 16:56:00
988341,377970,539900,22.0,2022-06-14 19:22:00
695835,883467,228679,9.5,2022-06-14 18:23:00
662405,533815,346116,12.0,2022-06-14 18:35:00
195740,211195,872320,4.0,2022-06-14 17:42:00
954449,561402,771304,8.5,2022-06-14 20:04:00
678582,639292,765896,10.5,2022-06-14 19:13:00
303478,952832,826320,10.0,2022-06-14 17:03:00
475356,255405,954689,6.45,2022-06-14 19:22:00
510079,723633,385923,4.0,2022-06-14 16:26:00
311478,753350,897671,15.0,2022-06-14 17:57:00
504991,232280,234317,13.0,2022-06-14 18:20:00
164895,915746,367927,5.0,2022-06-14 18:13:00
695283,816589,124202,9.5,2022-06-14 18:15:00
221093,531804,119674,6.5,2022-06-14 19:57:00
539367,161056,954606,20.0,2022-06-14 18:00:00
823401,535026,107639,8.5,2022-06-14 17:52:00
719548,378614,840948,2.5,2022-06-14 19:17:00
165339,561948,136043,5.0,2022-06-14 18:10:00
703564,837268,808029,2.5,2022-06-14 20:06:00
443792,269837,149192,14.0,2022-06-14 20:45:00
849850,305418,796754,14.0,2022-06-14 17:43:00
894510,605440,799285,11.0,2022-06-14 17:49:00
422150,295887,867015,19.45,2022-06-14 16:28:00
919188,575106,377473,10.5,2022-06-14 16:52:00
864821,212797,698176,10.5,2022-06-14 16:13:00
980266,524799,700297,5.0,2022-06-14 19:01:00
607062,498041,566967,16.0,2022-06-14 17:04:00
448140,583564,216996,5.5,2022-06-14 19:10:00
345370,212382,250342,15.5,2022-06-14 20:16:00
529834,618291,198330,7.0,2022-06-14 17:46:00
948030,911045,933383,19.0,2022-06-14 19:22:00
688710,502920,961131,5.5,2022-06-14 19:17:00
708757,888730,337640,12.0,2022-06-14 17:03:00
804066,900774,212210,10.5,2022-06-14 18:02:00
346656,702521,835553,7.5,2022-06-14 18:14:00
681292,668689,826495,6.0,2022-06-14 19:32:00
803172,468971,615032,15.0,2022-06-14 19:52:00
978106,139884,678481,13.5,2022-06-14 18:13:00
386757,509346,588585,15.5,2022-06-14 17:56:00
395207,620146,633764,9.0,2022-06-14 18:47:00
845642,174713,950688,3.0,2022-06-14 18:12:00
688217,756813,514444,11.149999999999999,2022-06-14 16:36:00
289518,630875,127758,12.0,2022-06-14 17:02:00
851303,970856,814295,8.5,2022-06-14 18:56:00
165454,235166,672593,14.7,2022-06-14 18:00:00
433847,647034,918364,19.5,2022-06-14 18:17:00
721352,480712,602599,19.5,2022-06-14 17:01:00
282923,556829,619986,10.2,2022-06-14 20:25:00
569637,958342,430815,13.5,2022-06-14 16:29:00
767576,832781,670122,13.0,2022-06-14 18:27:00
378892,382760,441615,9.5,2022-06-14 18:42:00
420437,166974,248348,19.5,2022-06-14 16:09:00
340443,484585,148072,8.5,2022-06-14 19:19:00
109979,391888,590346,6.0,2022-06-14 20:55:00
703973,145482,175152,7.0,2022-06-14 20:15:00
757738,252285,264958,2.5,2022-06-14 19:40:00
835639,128509,139717,13.5,2022-06-14 16:48:00
941567,804398,656542,10.0,2022-06-14 20:03:00
496514,475477,117570,9.0,2022-06-14 20:05:00
902713,364747,311712,6.7,2022-06-14 17:27:00
681739,528967,476519,16.0,2022-06-14 20:57:00
607326,971275,531447,11.5,2022-06-14 16:27:00
349662,951929,644831,10.0,2022-06-14 17:42:00
761113,399620,351456,20.0,2022-06-14 18:06:00
959200,466806,394224,23.0,2022-06-14 16:52:00
732165,438363,181872,13.5,2022-06-14 18:15:00
460971,424739,515056,7.0,2022-06-14 17:10:00
561608,197045,340474,7.0,2022-06-14 19:48:00
811838,680139,940793,12.5,2022-06-14 17:16:00
200449,793114,258890,3.5,2022-06-14 17:11:00
969684,964359,282152,8.5,2022-06-14 20:00:00
950360,548228,937329,4.5,2022-06-14 16:28:00
577821,980980,517764,9.0,2022-06-14 18:47:00
783868,939254,812435,8.5,2022-06-14 18:15:00
762645,215656,463469,8.5,2022-06-14 16:39:00
423385,802849,726542,5.5,2022-06-14 17:22:00
184355,396859,674147,9.5,2022-06-14 19:40:00
335598,973503,695242,5.45,2022-06-14 20:17:00
345180,259006,968730,13.0,2022-06-14 16:13:00
724809,133339,170745,14.0,2022-06-14 19:11:00
403084,851159,460379,8.5,2022-06-14 18:50:00
281782,115064,134266,5.0,2022-06-14 19:46:00
310826,758053,673349,13.0,2022-06-14 20:07:00
864519,130890,262962,10.0,2022-06-14 18:03:00
443593,328573,168935,6.0,2022-06-14 19:08:00
805069,343727,689417,8.5,2022-06-14 17:04:00
636474,432357,913186,11.5,2022-06-14 20:33:00
979894,122411,641678,17.5,2022-06-14 17:18:00
968027,234936,616194,6.0,2022-06-14 18:51:00
925784,868538,906095,7.0,2022-06-14 19:25:00
622641,593070,815139,8.5,2022-06-14 17:19:00
878322,760974,180447,7.5,2022-06-14 20:07:00
993523,587644,143943,10.5,2022-06-14 18:44:00
705747,117255,405032,16.0,2022-06-14 16:30:00
122478,571681,627743,8.5,2022-06-14 16:22:00
351854,289940,381393,3.5,2022-06-15 06:08:00
795653,417209,651372,7.5,2022-06-15 09:04:00
828879,720646,521350,11.0,2022-06-15 07:27:00
955800,644797,792440,8.0,2022-06-15 08:30:00
357394,427932,315593,3.0,2022-06-15 07:50:00
162300,620146,538995,6.0,2022-06-15 09:54:00
394032,806598,441075,15.5,2022-06-15 06:28:00
708306,954107,382319,9.0,2022-06-15 07:28:00
151126,134575,536646,10.5,2022-06-15 09:17:00
678368,220751,258572,14.0,2022-06-15 07:34:00
795950,724890,720651,12.0,2022-06-15 07:32:00
858123,901166,854975,2.5,2022-06-15 08:24:00
975892,252285,966171,7.5,2022-06-15 06:08:00
384092,514695,285046,23.0,2022-06-15 06:21:00
575916,922995,127525,4.0,2022-06-15 06:52:00
965915,678821,129070,12.5,2022-06-15 09:38:00
102637,998007,882037,7.0,2022-06-15 09:07:00
548251,232660,413944,22.0,2022-06-15 09:33:00
416862,349958,573967,15.5,2022-06-15 09:59:00
987625,680139,620094,7.5,2022-06-15 08:51:00
557440,950705,797278,4.0,2022-06-15 09:03:00
323436,348107,126961,18.0,2022-06-15 06:01:00
226237,484585,244698,23.0,2022-06-15 09:55:00
236049,809881,981761,14.5,2022-06-15 06:01:00
183520,110648,787914,13.0,2022-06-15 06:21:00
630699,843219,586059,2.2,2022-06-15 09:15:00
422923,290514,793690,7.2,2022-06-15 06:33:00
414677,664588,253386,10.0,2022-06-15 07:05:00
403996,832781,174990,5.5,2022-06-15 06:51:00
778403,524799,977422,18.45,2022-06-15 09:07:00
668266,391839,538272,11.0,2022-06-15 09:00:00
360457,587644,732642,14.0,2022-06-15 06:10:00
631476,312585,342330,13.45,2022-06-15 06:28:00
748088,625134,953280,9.0,2022-06-15 06:44:00
152733,804289,660822,10.5,2022-06-15 06:32:00
614686,526480,498273,14.5,2022-06-15 09:07:00
800968,733451,165641,2.0,2022-06-15 06:14:00
161533,668116,531387,7.0,2022-06-15 09:04:00
341203,300735,335925,16.5,2022-06-15 06:29:00
522024,361305,662110,20.5,2022-06-15 06:24:00
964499,420467,784112,9.5,2022-06-15 08:52:00
249162,421804,446316,6.5,2022-06-15 09:33:00
970292,988699,882798,8.0,2022-06-15 06:18:00
729461,323938,585802,3.45,2022-06-15 07:41:00
838280,289127,929787,22.5,2022-06-15 09:28:00
166100,439976,558819,14.0,2022-06-15 09:04:00
181199,534422,810751,7.0,2022-06-15 06:28:00
567037,595696,821895,9.0,2022-06-15 07:51:00
166685,258589,690037,10.0,2022-06-15 06:14:00
903642,145482,904196,6.0,2022-06-15 07:50:00
726031,257704,227570,9.0,2022-06-15 07:05:00
569569,959796,420768,11.0,2022-06-15 09:20:00
666209,125430,362011,15.5,2022-06-15 07:15:00
853166,791174,190844,4.5,2022-06-15 07:17:00
140067,197045,111345,10.2,2022-06-15 07:08:00
959889,474395,409248,5.5,2022-06-15 07:06:00
167959,166974,378199,6.0,2022-06-15 09:28:00
934550,130791,822026,2.5,2022-06-15 06:09:00
836543,645570,743969,13.7,2022-06-15 09:53:00
855550,951929,662541,10.5,2022-06-15 09:47:00
106531,577619,981016,15.0,2022-06-15 06:38:00
645464,255405,640880,17.0,2022-06-15 08:07:00
168457,269460,912408,7.0,2022-06-15 06:45:00
151801,282751,532182,3.5,2022-06-15 08:38:00
165076,246756,249131,11.0,2022-06-15 09:04:00
912132,438363,549988,22.0,2022-06-15 09:14:00
153677,614403,911906,12.0,2022-06-15 09:47:00
422117,103616,653447,10.5,2022-06-15 09:19:00
550389,119066,336057,10.0,2022-06-15 08:53:00
860938,925704,551173,9.0,2022-06-15 06:20:00
275817,472734,256177,8.5,2022-06-15 09:23:00
951249,364747,195179,17.45,2022-06-15 09:05:00
963725,808118,112994,15.0,2022-06-15 08:07:00
797619,644520,928311,11.0,2022-06-15 06:23:00
136899,280952,459887,3.0,2022-06-15 09:25:00
928921,990297,345590,5.0,2022-06-15 07:14:00
432844,684598,387868,12.0,2022-06-15 07:53:00
448397,497211,488713,9.0,2022-06-15 08:34:00
765971,209081,508665,7.0,2022-06-15 08:32:00
403148,701101,131422,9.0,2022-06-15 09:37:00
362283,189178,447826,4.5,2022-06-15 06:59:00
564117,857948,511383,13.0,2022-06-15 09:04:00
123446,863440,659636,6.5,2022-06-15 09:46:00
668862,628698,835610,7.0,2022-06-15 07:44:00
328545,816589,705187,10.5,2022-06-15 06:59:00
805191,753350,834640,17.0,2022-06-15 08:52:00
103833,180326,241788,18.5,2022-06-15 06:23:00
711616,360777,466499,2.5,2022-06-15 08:28:00
217369,984904,547137,4.0,2022-06-15 09:31:00
823703,605440,835493,16.5,2022-06-15 06:38:00
601870,502491,821934,14.0,2022-06-15 09:51:00
483151,618291,945719,22.0,2022-06-15 09:21:00
626181,791953,768675,24.0,2022-06-15 09:10:00
420619,662983,883402,5.0,2022-06-15 08:33:00
439527,853855,750810,12.7,2022-06-15 06:48:00
522915,900774,274095,16.7,2022-06-15 07:02:00
746796,691361,339933,15.0,2022-06-15 07:21:00
201454,445557,674091,20.7,2022-06-15 06:26:00
334253,860003,871714,11.5,2022-06-15 07:07:00
225991,557798,885194,13.5,2022-06-15 09:00:00
434662,593070,705056,15.0,2022-06-15 08:51:00
562596,943971,736306,12.5,2022-06-15 06:00:00
191195,796532,181679,12.0,2022-06-15 08:58:00
460305,831446,796396,8.0,2022-06-15 09:14:00
224656,198183,170880,25.0,2022-06-15 09:43:00
321605,212382,518889,19.0,2022-06-15 07:35:00
279148,952832,922945,3.5,2022-06-15 08:15:00
552624,822499,933676,14.0,2022-06-15 06:18:00
548481,115756,861501,13.0,2022-06-15 09:42:00
509790,583449,315222,7.0,2022-06-15 09:17:00
688707,882283,286614,15.5,2022-06-15 06:06:00
620349,130442,872447,3.0,2022-06-15 07:39:00
357224,838867,291857,7.5,2022-06-15 09:08:00
896642,972225,647074,7.5,2022-06-15 06:33:00
686254,328573,983257,7.5,2022-06-15 09:34:00
705755,220127,455525,4.0,2022-06-15 09:36:00
156938,248722,174977,10.0,2022-06-15 08:54:00
795263,296003,865585,7.5,2022-06-15 07:25:00
383908,926413,804991,15.0,2022-06-15 08:22:00
170064,853064,948279,10.0,2022-06-15 07:28:00
480483,571681,231499,14.5,2022-06-15 06:35:00
326452,364710,953262,19.0,2022-06-15 08:17:00
711838,693921,926649,7.0,2022-06-15 06:13:00
268274,160432,767437,5.0,2022-06-15 06:26:00
905333,793114,180704,7.5,2022-06-15 06:35:00
544617,295614,582362,6.0,2022-06-15 07:27:00
494952,750423,714891,15.0,2022-06-15 08:33:00
429076,657768,103978,2.5,2022-06-15 06:13:00
799281,391888,327267,2.5,2022-06-15 07:34:00
977894,353340,112798,14.0,2022-06-15 09:37:00
403500,810816,767818,8.0,2022-06-15 08:19:00
718263,924376,523024,5.5,2022-06-15 07:50:00
710876,300751,781922,7.0,2022-06-15 06:16:00
607230,682950,232057,12.0,2022-06-15 08:23:00
501428,417967,547055,14.0,2022-06-15 09:34:00
809004,396859,239764,8.0,2022-06-15 08:15:00
594970,975387,539360,10.0,2022-06-15 06:47:00
491690,546654,749675,12.0,2022-06-15 06:10:00
197039,432033,587922,13.5,2022-06-15 08:31:00
233093,318362,431697,11.0,2022-06-15 07:33:00
744715,828946,132297,8.5,2022-06-15 09:44:00
851645,377970,551816,17.0,2022-06-15 06:05:00
261302,893809,760918,5.0,2022-06-15 07:05:00
846095,326994,311121,2.0,2022-06-15 09:58:00
564000,133339,619476,25.0,2022-06-15 08:10:00
102292,385848,305533,8.5,2022-06-15 09:33:00
439335,616519,866318,7.5,2022-06-15 06:16:00
940128,971275,335889,3.5,2022-06-15 08:55:00
552079,129254,477849,6.0,2022-06-15 09:55:00
441831,210546,590903,13.0,2022-06-15 06:49:00
724156,953011,123541,3.0,2022-06-15 09:56:00
997087,801052,754628,11.0,2022-06-15 06:28:00
909501,404335,592684,13.0,2022-06-15 06:47:00
471321,382760,678353,6.5,2022-06-15 09:57:00
782387,130890,230145,6.5,2022-06-15 06:25:00
423651,347474,284283,14.0,2022-06-15 06:21:00
537472,457877,152274,11.5,2022-06-15 07:27:00
377667,760974,245419,6.5,2022-06-15 09:00:00
527645,597377,289816,11.0,2022-06-15 08:33:00
163532,432926,139740,9.0,2022-06-15 09:12:00
990406,291666,514813,6.0,2022-06-15 09:35:00
523961,867763,114298,13.5,2022-06-15 08:38:00
523715,956509,348982,8.5,2022-06-15 09:15:00
759653,329496,480541,9.5,2022-06-15 09:13:00
979745,898490,602642,10.0,2022-06-15 09:24:00
138169,367379,660801,26.0,2022-06-15 08:44:00
363336,806758,971589,2.0,2022-06-15 09:34:00
385934,474619,740409,19.0,2022-06-15 09:30:00
222630,621555,217382,7.5,2022-06-15 09:21:00
546260,916755,650950,15.5,2022-06-15 09:16:00
461475,139884,781189,20.0,2022-06-15 06:01:00
995747,756813,677491,16.0,2022-06-15 08:09:00
520350,514650,402598,10.0,2022-06-15 09:00:00
519775,647034,786163,6.5,2022-06-15 09:48:00
381678,973503,324401,9.0,2022-06-15 07:02:00
306293,915746,992742,10.0,2022-06-15 08:19:00
238100,669612,985448,21.0,2022-06-15 09:20:00
250296,490273,396209,11.0,2022-06-15 07:02:00
617188,804398,601559,15.5,2022-06-15 08:31:00
121875,892658,505157,17.5,2022-06-15 06:27:00
747213,378614,720246,14.5,2022-06-15 06:07:00
504204,146557,495224,4.7,2022-06-15 06:25:00
276876,579779,548345,13.0,2022-06-15 08:32:00
520179,813744,592722,8.2,2022-06-15 09:06:00
214831,317288,197262,14.0,2022-06-15 07:22:00
841786,209660,844947,6.5,2022-06-15 07:45:00
197430,929690,507150,7.5,2022-06-15 08:34:00
780616,562433,198133,10.5,2022-06-15 06:30:00
229764,890212,105153,11.0,2022-06-15 06:15:00
280205,980980,302468,8.7,2022-06-15 06:25:00
926634,387654,525057,12.0,2022-06-15 06:11:00
558360,539105,443494,9.5,2022-06-15 07:39:00
375358,911045,484520,3.0,2022-06-15 08:26:00
904870,458020,839329,11.5,2022-06-15 07:51:00
965290,618888,477749,9.5,2022-06-15 09:56:00
545115,885760,601787,8.0,2022-06-15 08:31:00
119214,395232,342826,12.0,2022-06-15 06:50:00
901893,702521,829772,11.0,2022-06-15 08:07:00
368849,682453,865386,16.0,2022-06-15 06:32:00
296213,677804,511638,7.0,2022-06-15 09:53:00
765246,708560,450939,16.2,2022-06-15 06:16:00
393426,432357,689554,12.5,2022-06-15 08:34:00
718763,950392,859759,13.0,2022-06-15 06:29:00
331432,533815,434026,10.0,2022-06-15 08:58:00
129770,211195,693931,13.0,2022-06-15 09:09:00
792511,755248,749376,15.5,2022-06-15 06:50:00
860810,934653,356482,11.5,2022-06-15 09:00:00
739272,344168,146790,14.0,2022-06-15 07:15:00
473960,345877,131629,15.0,2022-06-15 07:29:00
822666,242819,410999,6.0,2022-06-15 08:38:00
619798,747690,144909,8.0,2022-06-15 08:31:00
397747,908943,687685,5.0,2022-06-15 09:17:00
262892,305418,811261,8.5,2022-06-15 07:35:00
501115,814885,543455,19.0,2022-06-15 07:34:00
104646,883467,922728,7.5,2022-06-15 07:54:00
380901,300875,380695,6.2,2022-06-15 06:09:00
985961,603588,747217,18.0,2022-06-15 08:12:00
849356,243708,218539,16.0,2022-06-15 08:54:00
680703,575106,574722,17.5,2022-06-15 07:06:00
557792,156306,165212,17.0,2022-06-15 06:21:00
208226,476419,682162,10.5,2022-06-15 09:37:00
797902,673567,338181,15.0,2022-06-15 07:13:00
313813,600118,366074,6.5,2022-06-15 06:13:00
924442,981088,515620,12.5,2022-06-15 08:51:00
233360,235166,572011,18.0,2022-06-15 06:57:00
712116,564423,988027,4.5,2022-06-15 08:11:00
736380,688305,654251,8.5,2022-06-15 06:49:00
837083,548228,420167,11.7,2022-06-15 09:29:00
807206,177756,342544,10.0,2022-06-15 06:41:00
499191,939254,985739,4.5,2022-06-15 09:16:00
718659,205194,969743,13.0,2022-06-15 09:11:00
980361,738384,239079,13.5,2022-06-15 08:48:00
375003,988615,584955,12.0,2022-06-15 07:06:00
117814,907568,451385,5.0,2022-06-15 07:29:00
604092,639292,748058,11.5,2022-06-15 07:59:00
891131,723633,840485,14.0,2022-06-15 07:58:00
446291,732439,501610,10.0,2022-06-15 06:04:00
115910,658049,466483,16.0,2022-06-15 09:57:00
843558,904855,441447,15.0,2022-06-15 09:03:00
456196,399620,586874,7.0,2022-06-15 06:20:00
204170,980168,512174,17.0,2022-06-15 07:43:00
420057,611311,331079,12.0,2022-06-15 09:09:00
480212,181402,846172,8.5,2022-06-15 07:59:00
276054,480712,696556,12.5,2022-06-15 08:00:00
491535,222283,784024,14.2,2022-06-15 09:37:00
387027,456873,218099,8.5,2022-06-15 09:42:00
929899,622189,289092,12.0,2022-06-15 06:27:00
111465,428234,418767,14.0,2022-06-15 06:22:00
364130,484100,758905,11.5,2022-06-15 08:36:00
183866,907308,951825,11.0,2022-06-15 06:59:00
193321,101251,270194,9.0,2022-06-15 09:40:00
989351,578819,671159,8.0,2022-06-15 07:28:00
285873,122255,908201,13.0,2022-06-15 09:45:00
523433,502920,497367,14.0,2022-06-15 06:28:00
498180,419672,227119,7.5,2022-06-15 09:00:00
246203,912180,406086,10.0,2022-06-15 07:27:00
478147,471382,365661,5.7,2022-06-15 08:41:00
935822,731704,661757,12.0,2022-06-15 09:05:00
537247,668689,936706,19.2,2022-06-15 08:18:00
754391,691448,864546,7.5,2022-06-15 06:27:00
969575,277003,802978,8.5,2022-06-15 06:07:00
791517,295887,708717,9.5,2022-06-15 07:16:00
702531,136302,981640,3.5,2022-06-15 09:13:00
540430,481153,715017,10.0,2022-06-15 09:07:00
262322,136344,171095,5.5,2022-06-15 06:22:00
885608,641718,494672,14.0,2022-06-15 08:50:00
568913,468971,763535,12.0,2022-06-15 07:13:00
902856,884401,773304,3.0,2022-06-15 07:47:00
150060,958342,175923,10.5,2022-06-15 09:25:00
181254,807439,986570,5.45,2022-06-15 06:57:00
966163,290489,417641,20.0,2022-06-15 08:56:00
149384,862013,606729,14.0,2022-06-15 06:08:00
882022,589267,624069,20.2,2022-06-15 06:43:00
703311,445606,618725,15.0,2022-06-15 07:24:00
768051,269837,739056,11.5,2022-06-15 07:38:00
114096,969107,411369,7.5,2022-06-15 08:44:00
172262,946327,514315,4.0,2022-06-15 08:40:00
808435,732132,127824,7.7,2022-06-15 06:58:00
889425,161056,990134,15.0,2022-06-15 06:01:00
332442,197330,857233,14.5,2022-06-15 07:39:00
